action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,228682,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(Sc3ccccc3)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL100239,,CHEMBL100239,,0,http://www.openphacts.org/units/Nanomolar,266804,=,1,1,=,,IC50,nM,,501187233.63,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.3
,,229787,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c([N+](=O)[O-])cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL139209,,CHEMBL139209,,0,http://www.openphacts.org/units/Nanomolar,266820,=,1,1,=,,IC50,nM,,10000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,2.0
,,231191,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL139363,,CHEMBL139363,,0,http://www.openphacts.org/units/Nanomolar,266810,=,1,1,=,,IC50,nM,,100000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,1.0
,,231197,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(Br)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL344910,,CHEMBL344910,,0,http://www.openphacts.org/units/Nanomolar,266809,=,1,1,=,,IC50,nM,,158489319.25,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.8
,,232526,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2ccccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL268354,,CHEMBL268354,,0,http://www.openphacts.org/units/Nanomolar,266800,=,1,1,=,,IC50,nM,,100000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,1.0
,,232533,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL336468,,CHEMBL336468,,0,http://www.openphacts.org/units/Nanomolar,266802,=,1,1,=,,IC50,nM,,100000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,1.0
,,232668,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Oc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL344386,,CHEMBL344386,,0,http://www.openphacts.org/units/Nanomolar,266825,<,1,1,>,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,235106,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL343382,,CHEMBL343382,,0,http://www.openphacts.org/units/Nanomolar,266831,=,1,1,=,,IC50,nM,,630957344.48,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.2
,,235129,[],CHEMBL667188,Inhibitory activity against Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccccc2)c([N+](=O)[O-])c1,,,CHEMBL1126085,J Med Chem,1992,"{'bei': '15.98', 'le': '0.29', 'lle': '2.63', 'sei': '4.87'}",CHEMBL56170,,CHEMBL56170,6.05,0,http://www.openphacts.org/units/Nanomolar,134701,=,1,1,=,,IC50,nM,,900.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,9E-7
,,238879,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(N3CCCCC3)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL436600,,CHEMBL436600,,0,http://www.openphacts.org/units/Nanomolar,266818,<,1,1,>,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,240367,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCSc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL336047,,CHEMBL336047,,0,http://www.openphacts.org/units/Nanomolar,266806,=,1,1,=,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,243169,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL337786,,CHEMBL337786,,0,http://www.openphacts.org/units/Nanomolar,266822,<,1,1,>,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,243176,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL138244,,CHEMBL138244,,0,http://www.openphacts.org/units/Nanomolar,266832,<,1,1,>,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,244419,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL343543,,CHEMBL343543,,0,http://www.openphacts.org/units/Nanomolar,266824,=,1,1,=,,IC50,nM,,50118723.36,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,1.3
,,245767,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL139466,,CHEMBL139466,,0,http://www.openphacts.org/units/Nanomolar,266821,=,1,1,=,,IC50,nM,,19952623.15,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,1.7
,,247169,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL139184,,CHEMBL139184,,0,http://www.openphacts.org/units/Nanomolar,266830,=,1,1,=,,IC50,nM,,630957344.48,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.2
,,251170,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",CHEMBL1124963,J Med Chem,1990,,CHEMBL22,TRIMETHOPRIM,CHEMBL22,,1,http://www.openphacts.org/units/Nanomolar,266817,=,1,1,=,,IC50,nM,,10000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,2.0
,,251275,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=O)c1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL138672,,CHEMBL138672,,0,http://www.openphacts.org/units/Nanomolar,266833,<,1,1,>,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,252584,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(N)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL139487,,CHEMBL139487,,0,http://www.openphacts.org/units/Nanomolar,266801,<,1,1,>,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,252589,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL7077,,CHEMBL7077,,0,http://www.openphacts.org/units/Nanomolar,266813,=,1,1,=,,IC50,nM,,501187233.63,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.3
,,256655,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(CCc3ccccc3)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL341703,,CHEMBL341703,,0,http://www.openphacts.org/units/Nanomolar,266805,=,1,1,=,,IC50,nM,,630957344.48,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.2
,,258175,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(Oc3ccccc3)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL343286,,CHEMBL343286,,0,http://www.openphacts.org/units/Nanomolar,266826,=,1,1,=,,IC50,nM,,501187233.63,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.3
,,259374,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(N3CCOCC3)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL137917,,CHEMBL137917,,0,http://www.openphacts.org/units/Nanomolar,266819,<,1,1,>,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,260715,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(F)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL342269,,CHEMBL342269,,0,http://www.openphacts.org/units/Nanomolar,266814,=,1,1,=,,IC50,nM,,630957344.48,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.2
,,262132,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCOc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL139426,,CHEMBL139426,,0,http://www.openphacts.org/units/Nanomolar,266815,=,1,1,=,,IC50,nM,,501187233.63,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.3
,,264707,[],CHEMBL668340,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(O)cccc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL139185,,CHEMBL139185,,0,http://www.openphacts.org/units/Nanomolar,266803,<,1,1,>,,IC50,nM,,1000000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.0
,,264773,[],CHEMBL668611,In vitro inhibition of Escherichia coli (B41) Dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1cccc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124963,J Med Chem,1990,,CHEMBL341590,,CHEMBL341590,,0,http://www.openphacts.org/units/Nanomolar,266829,=,1,1,=,,IC50,nM,,398107170.55,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,Log 1/I50,,UO_0000065,,0.4
,,265889,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(CC(C)O)c1O,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '26.53', 'le': '0.50', 'lle': '7.21', 'sei': '6.33'}",CHEMBL303075,,CHEMBL303075,8.08,0,http://www.openphacts.org/units/Nanomolar,101734,=,1,1,=,,IC50,nM,,8.4,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,8.4E-9
,,267139,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCOc1ccc(Cc2cnc(N)nc2N)cc1,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '24.27', 'le': '0.45', 'lle': '4.42', 'sei': '7.15'}",CHEMBL57878,,CHEMBL57878,6.22,0,http://www.openphacts.org/units/Nanomolar,101739,=,1,1,=,,IC50,nM,,600.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,6E-7
,,271051,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCOc1ccc(Cc2cnc(N)nc2N)cc1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '25.38', 'le': '0.47', 'lle': '5.46', 'sei': '7.55'}",CHEMBL412892,,CHEMBL412892,7.27,0,http://www.openphacts.org/units/Nanomolar,101735,=,1,1,=,,IC50,nM,,54.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,5.4E-8
,,275924,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '28.28', 'le': '0.53', 'lle': '6.21', 'sei': '8.82'}",CHEMBL23338,,CHEMBL23338,8.49,0,http://www.openphacts.org/units/Nanomolar,101732,=,1,1,=,,IC50,nM,,3.2,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,3.2E-9
,,277262,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(Cc2cnc(N)nc2N)ccc1O,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '26.62', 'le': '0.49', 'lle': '5.15', 'sei': '6.96'}",CHEMBL59952,,CHEMBL59952,6.82,0,http://www.openphacts.org/units/Nanomolar,101748,=,1,1,=,,IC50,nM,,150.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,1.5E-7
,,278418,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '26.37', 'le': '0.49', 'lle': '5.16', 'sei': '9.10'}",CHEMBL279455,,CHEMBL279455,7.92,0,http://www.openphacts.org/units/Nanomolar,101741,=,1,1,=,,IC50,nM,,12.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,1.2E-8
,,279502,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '27.88', 'le': '0.52', 'lle': '6.23', 'sei': '8.76'}",CHEMBL278345,,CHEMBL278345,8.43,0,http://www.openphacts.org/units/Nanomolar,101745,=,1,1,=,,IC50,nM,,3.7,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,3.7E-9
,,280936,[],CHEMBL880680,In vitro inhibition of dihydrofolate reductase of Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(Cc2cnc(N)nc2N)cc2c1OCO2,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '25.62', 'le': '0.48', 'lle': '6.03', 'sei': '7.00'}",CHEMBL58908,,CHEMBL58908,7.39,0,http://www.openphacts.org/units/Nanomolar,101753,=,1,1,=,,IC50,nM,,41.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,4.1E-8
,,282083,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '27.15', 'le': '0.51', 'lle': '5.31', 'sei': '8.32'}",CHEMBL23746,,CHEMBL23746,8.15,0,http://www.openphacts.org/units/Nanomolar,101756,=,1,1,=,,IC50,nM,,7.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,7E-9
,,283121,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(Cc2cnc(N)nc2N)cc(CC=C)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '26.29', 'le': '0.48', 'lle': '5.46', 'sei': '9.38'}",CHEMBL301236,,CHEMBL301236,8.16,0,http://www.openphacts.org/units/Nanomolar,101750,=,1,1,=,,IC50,nM,,6.9,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,6.9E-9
,,284365,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '25.04', 'le': '0.46', 'lle': '4.90', 'sei': '8.99'}",CHEMBL58550,,CHEMBL58550,7.82,0,http://www.openphacts.org/units/Nanomolar,101751,=,1,1,=,,IC50,nM,,15.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,1.5E-8
,,284386,[],CHEMBL880680,In vitro inhibition of dihydrofolate reductase of Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '25.53', 'le': '0.47', 'lle': '5.01', 'sei': '8.34'}",CHEMBL291540,,CHEMBL291540,7.26,0,http://www.openphacts.org/units/Nanomolar,101752,=,1,1,=,,IC50,nM,,55.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,5.5E-8
,,290391,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '23.40', 'le': '0.44', 'lle': '4.21', 'sei': '8.45'}",CHEMBL26337,,CHEMBL26337,7.36,0,http://www.openphacts.org/units/Nanomolar,101742,=,1,1,=,,IC50,nM,,44.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,4.4E-8
,,290410,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '25.54', 'le': '0.47', 'lle': '5.00', 'sei': '7.77'}",CHEMBL24503,,CHEMBL24503,7.62,0,http://www.openphacts.org/units/Nanomolar,101758,=,1,1,=,,IC50,nM,,24.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,2.4E-8
,,292816,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '31.15', 'le': '0.58', 'lle': '7.25', 'sei': '8.32'}",CHEMBL59416,,CHEMBL59416,8.92,0,http://www.openphacts.org/units/Nanomolar,101737,=,1,1,=,,IC50,nM,,1.2,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,1.2E-9
,,294098,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/c1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '23.83', 'le': '0.44', 'lle': '4.21', 'sei': '8.55'}",CHEMBL60821,,CHEMBL60821,7.44,0,http://www.openphacts.org/units/Nanomolar,101757,=,1,1,=,,IC50,nM,,36.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,3.6E-8
,,295370,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1124568,J Med Chem,1989,,CHEMBL60069,,CHEMBL60069,,0,http://www.openphacts.org/units/Nanomolar,101744,<,1,1,<,,IC50,nM,,4.5,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,4.5E-9
,,295427,[],CHEMBL880680,In vitro inhibition of dihydrofolate reductase of Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '25.73', 'le': '0.48', 'lle': '5.17', 'sei': '8.82'}",CHEMBL61356,,CHEMBL61356,7.68,0,http://www.openphacts.org/units/Nanomolar,101754,=,1,1,=,,IC50,nM,,21.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,2.1E-8
,,296644,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '27.59', 'le': '0.52', 'lle': '6.75', 'sei': '7.96'}",CHEMBL23609,,CHEMBL23609,8.40,0,http://www.openphacts.org/units/Nanomolar,101743,=,1,1,=,,IC50,nM,,4.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,4E-9
,,296789,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCc1cc(Cc2cnc(N)nc2N)cc(CC=C)c1O,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '25.71', 'le': '0.47', 'lle': '5.23', 'sei': '7.77'}",CHEMBL59470,,CHEMBL59470,7.62,0,http://www.openphacts.org/units/Nanomolar,101759,=,1,1,=,,IC50,nM,,24.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,2.4E-8
,,298035,[],CHEMBL668121,In vitro inhibition of Escherichia coli dihydrofolate reductase.,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCOc1ccc(Cc2cnc(N)nc2N)cc1CC=C,,,CHEMBL1124568,J Med Chem,1989,"{'bei': '24.08', 'le': '0.44', 'lle': '4.61', 'sei': '8.20'}",CHEMBL61357,,CHEMBL61357,7.14,0,http://www.openphacts.org/units/Nanomolar,101749,=,1,1,=,,IC50,nM,,73.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,7.3E-8
